"group_code","group_name","isscaap","year","catch_mt"
"AFN","Other North Africa","Herrings, sardines, anchovies",2015,1239964.09568244
"AFN","Other North Africa","Herrings, sardines, anchovies",2016,1283033.95370764
"AFN","Other North Africa","Herrings, sardines, anchovies",2017,1315266.31930786
"AFN","Other North Africa","Herrings, sardines, anchovies",2018,1340252.38526216
"AFN","Other North Africa","Herrings, sardines, anchovies",2019,1363279.25970273
"AFN","Other North Africa","Herrings, sardines, anchovies",2020,1406270.5123929
"AFN","Other North Africa","Herrings, sardines, anchovies",2021,1561512.71328714
"AFN","Other North Africa","Herrings, sardines, anchovies",2022,2044697.74096361
"AFN","Other North Africa","Herrings, sardines, anchovies",2023,2717704.12506636
"AFN","Other North Africa","Herrings, sardines, anchovies",2024,2656337.94753651
"AFN","Other North Africa","Herrings, sardines, anchovies",2025,2700510.56987848
"AFN","Other North Africa","Herrings, sardines, anchovies",2026,2681444.138616
"AFN","Other North Africa","Herrings, sardines, anchovies",2027,2696149.3620651
"AFN","Other North Africa","Herrings, sardines, anchovies",2028,2692129.73638777
"AFN","Other North Africa","Herrings, sardines, anchovies",2029,2696206.38460104
"AFN","Other North Africa","Herrings, sardines, anchovies",2030,2697035.25413182
"AFN","Other North Africa","Lobsters, spiny-rock lobsters",2013,578.311180854874
"AFN","Other North Africa","Lobsters, spiny-rock lobsters",2014,599.388060908654
"AFN","Other North Africa","Lobsters, spiny-rock lobsters",2015,620.58489505804
"AFN","Other North Africa","Lobsters, spiny-rock lobsters",2016,641.892298084538
"AFN","Other North Africa","Lobsters, spiny-rock lobsters",2017,663.269968845681
"AFN","Other North Africa","Lobsters, spiny-rock lobsters",2018,684.694495109466
"AFN","Other North Africa","Lobsters, spiny-rock lobsters",2019,706.150592409691
"AFN","Other North Africa","Lobsters, spiny-rock lobsters",2020,727.598702443255
"AFN","Other North Africa","Lobsters, spiny-rock lobsters",2021,749.023831047265
"AFN","Other North Africa","Lobsters, spiny-rock lobsters",2022,770.399756865005
"AFN","Other North Africa","Lobsters, spiny-rock lobsters",2023,791.708105307281
"AFN","Other North Africa","Lobsters, spiny-rock lobsters",2024,812.91590738582
"AFN","Other North Africa","Lobsters, spiny-rock lobsters",2025,835.01317544251
"AFN","Other North Africa","Lobsters, spiny-rock lobsters",2026,857.795436323576
"AFN","Other North Africa","Lobsters, spiny-rock lobsters",2027,880.39434177148
"AFN","Other North Africa","Lobsters, spiny-rock lobsters",2028,902.8045421065
"AFN","Other North Africa","Lobsters, spiny-rock lobsters",2029,924.999815971919
"AFN","Other North Africa","Lobsters, spiny-rock lobsters",2030,946.956751135733
"AFN","Other North Africa","Miscellaneous coastal fishes",2013,81318.3057423576
"AFN","Other North Africa","Miscellaneous coastal fishes",2014,79995.1708209692
"AFN","Other North Africa","Miscellaneous coastal fishes",2015,78955.7120276806
"AFN","Other North Africa","Miscellaneous coastal fishes",2016,78093.0121418153
"AFN","Other North Africa","Miscellaneous coastal fishes",2017,77305.6911515464
"AFN","Other North Africa","Miscellaneous coastal fishes",2018,76636.9432407355
"AFN","Other North Africa","Miscellaneous coastal fishes",2019,76064.8196757534
"AFN","Other North Africa","Miscellaneous coastal fishes",2020,75635.6196140712
"AFN","Other North Africa","Miscellaneous coastal fishes",2021,75276.0496899865
"AFN","Other North Africa","Miscellaneous coastal fishes",2022,74967.634540842
"AFN","Other North Africa","Miscellaneous coastal fishes",2023,74702.3828306037
"AFN","Other North Africa","Miscellaneous coastal fishes",2024,74477.019843019
"AFN","Other North Africa","Miscellaneous coastal fishes",2025,74226.2009257395
"AFN","Other North Africa","Miscellaneous coastal fishes",2026,73984.9438335945
"AFN","Other North Africa","Miscellaneous coastal fishes",2027,73766.2698643805
"AFN","Other North Africa","Miscellaneous coastal fishes",2028,73578.8277491405
"AFN","Other North Africa","Miscellaneous coastal fishes",2029,73418.4866787746
"AFN","Other North Africa","Miscellaneous coastal fishes",2030,73317.753592554
"AFN","Other North Africa","Miscellaneous demersal fishes",2013,36298.5195384027
"AFN","Other North Africa","Miscellaneous demersal fishes",2014,34842.278001628
"AFN","Other North Africa","Miscellaneous demersal fishes",2015,33731.5748174422
"AFN","Other North Africa","Miscellaneous demersal fishes",2016,32798.3859711882
"AFN","Other North Africa","Miscellaneous demersal fishes",2017,32008.241373629
"AFN","Other North Africa","Miscellaneous demersal fishes",2018,31334.7167372434
"AFN","Other North Africa","Miscellaneous demersal fishes",2019,30757.2133480502
"AFN","Other North Africa","Miscellaneous demersal fishes",2020,30259.5165864913
"AFN","Other North Africa","Miscellaneous demersal fishes",2021,29828.6587924587
"AFN","Other North Africa","Miscellaneous demersal fishes",2022,29454.1911272489
"AFN","Other North Africa","Miscellaneous demersal fishes",2023,29127.5884726825
"AFN","Other North Africa","Miscellaneous demersal fishes",2024,28841.8531455778
"AFN","Other North Africa","Miscellaneous demersal fishes",2025,28591.1964970272
"AFN","Other North Africa","Miscellaneous demersal fishes",2026,28476.4672792638
"AFN","Other North Africa","Miscellaneous demersal fishes",2027,28280.9532208651
"AFN","Other North Africa","Miscellaneous demersal fishes",2028,28108.1727901676
"AFN","Other North Africa","Miscellaneous demersal fishes",2029,27955.1466818181
"AFN","Other North Africa","Miscellaneous demersal fishes",2030,27819.4578022501
"AFN","Other North Africa","Miscellaneous pelagic fishes",2013,216125.108427417
"AFN","Other North Africa","Miscellaneous pelagic fishes",2014,243535.07139863
"AFN","Other North Africa","Miscellaneous pelagic fishes",2015,255338.783761963
"AFN","Other North Africa","Miscellaneous pelagic fishes",2016,260475.130604419
"AFN","Other North Africa","Miscellaneous pelagic fishes",2017,263390.631539029
"AFN","Other North Africa","Miscellaneous pelagic fishes",2018,265555.574031954
"AFN","Other North Africa","Miscellaneous pelagic fishes",2019,269470.26084618
"AFN","Other North Africa","Miscellaneous pelagic fishes",2020,273333.460365169
"AFN","Other North Africa","Miscellaneous pelagic fishes",2021,274588.861918273
"AFN","Other North Africa","Miscellaneous pelagic fishes",2022,276033.779429386
"AFN","Other North Africa","Miscellaneous pelagic fishes",2023,279370.496848004
"AFN","Other North Africa","Miscellaneous pelagic fishes",2024,282066.390488424
"AFN","Other North Africa","Miscellaneous pelagic fishes",2025,284826.403293391
"AFN","Other North Africa","Miscellaneous pelagic fishes",2026,287919.283218884
"AFN","Other North Africa","Miscellaneous pelagic fishes",2027,291731.832731523
"AFN","Other North Africa","Miscellaneous pelagic fishes",2028,295559.945079002
"AFN","Other North Africa","Miscellaneous pelagic fishes",2029,299211.603836349
"AFN","Other North Africa","Miscellaneous pelagic fishes",2030,302446.432976784
"AFN","Other North Africa","Sharks, rays, chimaeras",2013,4723.18044177456
"AFN","Other North Africa","Sharks, rays, chimaeras",2014,4717.86320748885
"AFN","Other North Africa","Sharks, rays, chimaeras",2015,4712.8362446373
"AFN","Other North Africa","Sharks, rays, chimaeras",2016,4708.08415390418
"AFN","Other North Africa","Sharks, rays, chimaeras",2017,4703.58775969969
"AFN","Other North Africa","Sharks, rays, chimaeras",2018,4699.33109140651
"AFN","Other North Africa","Sharks, rays, chimaeras",2019,4695.30404661642
"AFN","Other North Africa","Sharks, rays, chimaeras",2020,4691.4842718897
"AFN","Other North Africa","Sharks, rays, chimaeras",2021,4687.86973589567
"AFN","Other North Africa","Sharks, rays, chimaeras",2022,4684.443694139
"AFN","Other North Africa","Sharks, rays, chimaeras",2023,4681.19120914509
"AFN","Other North Africa","Sharks, rays, chimaeras",2024,4678.10821433651
"AFN","Other North Africa","Sharks, rays, chimaeras",2025,4675.18512191836
"AFN","Other North Africa","Sharks, rays, chimaeras",2026,4672.40773725537
"AFN","Other North Africa","Sharks, rays, chimaeras",2027,4669.771853271
"AFN","Other North Africa","Sharks, rays, chimaeras",2028,4667.26862500971
"AFN","Other North Africa","Sharks, rays, chimaeras",2029,4664.89250021535
"AFN","Other North Africa","Sharks, rays, chimaeras",2030,4662.63214614962
"AFN","Other North Africa","Shrimps, prawns",2013,7825.53829658737
"AFN","Other North Africa","Shrimps, prawns",2014,8044.13196992411
"AFN","Other North Africa","Shrimps, prawns",2015,8252.47751006589
"AFN","Other North Africa","Shrimps, prawns",2016,8486.7263504861
"AFN","Other North Africa","Shrimps, prawns",2017,8702.41027135806
"AFN","Other North Africa","Shrimps, prawns",2018,8916.93334036488
"AFN","Other North Africa","Shrimps, prawns",2019,9116.55176889242
"AFN","Other North Africa","Shrimps, prawns",2020,9319.28246649884
"AFN","Other North Africa","Shrimps, prawns",2021,9534.50977956959
"AFN","Other North Africa","Shrimps, prawns",2022,9747.39898423644
"AFN","Other North Africa","Shrimps, prawns",2023,9952.7903963689
"AFN","Other North Africa","Shrimps, prawns",2024,10150.2716286288
"AFN","Other North Africa","Shrimps, prawns",2025,10345.1028160635
"AFN","Other North Africa","Shrimps, prawns",2026,10537.1836854754
"AFN","Other North Africa","Shrimps, prawns",2027,10726.4249843684
"AFN","Other North Africa","Shrimps, prawns",2028,10918.7844642869
"AFN","Other North Africa","Shrimps, prawns",2029,11113.1989721898
"AFN","Other North Africa","Shrimps, prawns",2030,11304.1716930178
"AFN","Other North Africa","Squids, cuttlefishes, octopuses",2013,162743.526803005
"AFN","Other North Africa","Squids, cuttlefishes, octopuses",2014,158000.011674757
"AFN","Other North Africa","Squids, cuttlefishes, octopuses",2015,153742.852406005
"AFN","Other North Africa","Squids, cuttlefishes, octopuses",2016,149915.195717746
"AFN","Other North Africa","Squids, cuttlefishes, octopuses",2017,146454.797004185
"AFN","Other North Africa","Squids, cuttlefishes, octopuses",2018,143315.598385785
"AFN","Other North Africa","Squids, cuttlefishes, octopuses",2019,140459.647854832
"AFN","Other North Africa","Squids, cuttlefishes, octopuses",2020,137513.016550323
"AFN","Other North Africa","Squids, cuttlefishes, octopuses",2021,134604.064375547
"AFN","Other North Africa","Squids, cuttlefishes, octopuses",2022,131975.129880765
"AFN","Other North Africa","Squids, cuttlefishes, octopuses",2023,129594.196780536
"AFN","Other North Africa","Squids, cuttlefishes, octopuses",2024,127435.311948658
"AFN","Other North Africa","Squids, cuttlefishes, octopuses",2025,125472.743841759
"AFN","Other North Africa","Squids, cuttlefishes, octopuses",2026,123685.477178515
"AFN","Other North Africa","Squids, cuttlefishes, octopuses",2027,122055.252740138
"AFN","Other North Africa","Squids, cuttlefishes, octopuses",2028,120566.060657094
"AFN","Other North Africa","Squids, cuttlefishes, octopuses",2029,119203.91269822
"AFN","Other North Africa","Squids, cuttlefishes, octopuses",2030,118035.641914145
"AFN","Other North Africa","Tunas, bonitos, billfishes",2013,11867.7721905346
"AFN","Other North Africa","Tunas, bonitos, billfishes",2014,11919.708710615
"AFN","Other North Africa","Tunas, bonitos, billfishes",2015,11948.5896397529
"AFN","Other North Africa","Tunas, bonitos, billfishes",2016,11970.8116318523
"AFN","Other North Africa","Tunas, bonitos, billfishes",2017,11993.934956245
"AFN","Other North Africa","Tunas, bonitos, billfishes",2018,12026.6110565253
"AFN","Other North Africa","Tunas, bonitos, billfishes",2019,12055.4217211638
"AFN","Other North Africa","Tunas, bonitos, billfishes",2020,12089.9403766479
"AFN","Other North Africa","Tunas, bonitos, billfishes",2021,12114.7800359138
"AFN","Other North Africa","Tunas, bonitos, billfishes",2022,12139.8722188293
"AFN","Other North Africa","Tunas, bonitos, billfishes",2023,12167.8249459709
"AFN","Other North Africa","Tunas, bonitos, billfishes",2024,12191.3975704063
"AFN","Other North Africa","Tunas, bonitos, billfishes",2025,12231.6475046666
"AFN","Other North Africa","Tunas, bonitos, billfishes",2026,12260.4343275255
"AFN","Other North Africa","Tunas, bonitos, billfishes",2027,12298.8495025015
"AFN","Other North Africa","Tunas, bonitos, billfishes",2028,12323.9619176193
"AFN","Other North Africa","Tunas, bonitos, billfishes",2029,12347.1466016411
"AFN","Other North Africa","Tunas, bonitos, billfishes",2030,12370.0915670702
"AFS","Other Subsaharan Africa","Cods, hakes, haddocks",2013,84536.828678244
"AFS","Other Subsaharan Africa","Cods, hakes, haddocks",2014,86709.5026607521
"AFS","Other Subsaharan Africa","Cods, hakes, haddocks",2015,88874.792200388
"AFS","Other Subsaharan Africa","Cods, hakes, haddocks",2016,91030.6470350532
"AFS","Other Subsaharan Africa","Cods, hakes, haddocks",2017,93175.122292691
"AFS","Other Subsaharan Africa","Cods, hakes, haddocks",2018,95306.3692999357
"AFS","Other Subsaharan Africa","Cods, hakes, haddocks",2019,97422.6401175838
"AFS","Other Subsaharan Africa","Cods, hakes, haddocks",2020,99522.2653525881
"AFS","Other Subsaharan Africa","Cods, hakes, haddocks",2021,101603.740553879
"AFS","Other Subsaharan Africa","Cods, hakes, haddocks",2022,103665.499908475
"AFS","Other Subsaharan Africa","Cods, hakes, haddocks",2023,105706.211147189
"AFS","Other Subsaharan Africa","Cods, hakes, haddocks",2024,107724.654237261
"AFS","Other Subsaharan Africa","Cods, hakes, haddocks",2025,109719.513199289
"AFS","Other Subsaharan Africa","Cods, hakes, haddocks",2026,111689.67607217
"AFS","Other Subsaharan Africa","Cods, hakes, haddocks",2027,113634.231293139
"AFS","Other Subsaharan Africa","Cods, hakes, haddocks",2028,115552.166555446
"AFS","Other Subsaharan Africa","Cods, hakes, haddocks",2029,117442.67533673
"AFS","Other Subsaharan Africa","Cods, hakes, haddocks",2030,119304.855756688
"AFS","Other Subsaharan Africa","Crabs, sea-spiders",2013,1623.8142749031
"AFS","Other Subsaharan Africa","Crabs, sea-spiders",2014,1639.49313007027
"AFS","Other Subsaharan Africa","Crabs, sea-spiders",2015,1671.53614409446
"AFS","Other Subsaharan Africa","Crabs, sea-spiders",2016,1688.33787536598
"AFS","Other Subsaharan Africa","Crabs, sea-spiders",2017,1704.64707320516
"AFS","Other Subsaharan Africa","Crabs, sea-spiders",2018,1720.51055807042
"AFS","Other Subsaharan Africa","Crabs, sea-spiders",2019,1735.90734669097
"AFS","Other Subsaharan Africa","Crabs, sea-spiders",2020,1750.86864183743
"AFS","Other Subsaharan Africa","Crabs, sea-spiders",2021,1782.61314269324
"AFS","Other Subsaharan Africa","Crabs, sea-spiders",2022,1779.44097213772
"AFS","Other Subsaharan Africa","Crabs, sea-spiders",2023,1793.08404901621
"AFS","Other Subsaharan Africa","Crabs, sea-spiders",2024,1806.29634546943
"AFS","Other Subsaharan Africa","Crabs, sea-spiders",2025,1819.08698077541
"AFS","Other Subsaharan Africa","Crabs, sea-spiders",2026,1831.47576485827
"AFS","Other Subsaharan Africa","Crabs, sea-spiders",2027,1843.48121607994
"AFS","Other Subsaharan Africa","Crabs, sea-spiders",2028,1855.07642789309
"AFS","Other Subsaharan Africa","Crabs, sea-spiders",2029,1866.30097883624
"AFS","Other Subsaharan Africa","Crabs, sea-spiders",2030,1889.87849787446
"AFS","Other Subsaharan Africa","Flounders, halibuts, soles",2013,6670.61555330315
"AFS","Other Subsaharan Africa","Flounders, halibuts, soles",2014,6809.06306341556
"AFS","Other Subsaharan Africa","Flounders, halibuts, soles",2015,6921.10135026464
"AFS","Other Subsaharan Africa","Flounders, halibuts, soles",2016,7074.22515217616
"AFS","Other Subsaharan Africa","Flounders, halibuts, soles",2017,7182.91235994654
"AFS","Other Subsaharan Africa","Flounders, halibuts, soles",2018,7348.85342422546
"AFS","Other Subsaharan Africa","Flounders, halibuts, soles",2019,7517.3823299678
"AFS","Other Subsaharan Africa","Flounders, halibuts, soles",2020,7609.93159471659
"AFS","Other Subsaharan Africa","Flounders, halibuts, soles",2021,7716.98798993614
"AFS","Other Subsaharan Africa","Flounders, halibuts, soles",2022,7788.1887184342
"AFS","Other Subsaharan Africa","Flounders, halibuts, soles",2023,7978.94733958071
"AFS","Other Subsaharan Africa","Flounders, halibuts, soles",2024,8118.79714056528
"AFS","Other Subsaharan Africa","Flounders, halibuts, soles",2025,8289.95895747407
"AFS","Other Subsaharan Africa","Flounders, halibuts, soles",2026,8443.05143738943
"AFS","Other Subsaharan Africa","Flounders, halibuts, soles",2027,8551.71648068989
"AFS","Other Subsaharan Africa","Flounders, halibuts, soles",2028,8662.80577838096
"AFS","Other Subsaharan Africa","Flounders, halibuts, soles",2029,8756.02428463808
"AFS","Other Subsaharan Africa","Flounders, halibuts, soles",2030,8856.29059506417
"AFS","Other Subsaharan Africa","Herrings, sardines, anchovies",2013,290278.125079009
"AFS","Other Subsaharan Africa","Herrings, sardines, anchovies",2014,179088.96429778
"AFS","Other Subsaharan Africa","Herrings, sardines, anchovies",2015,177748.884560487
"AFS","Other Subsaharan Africa","Herrings, sardines, anchovies",2016,176627.307619343
"AFS","Other Subsaharan Africa","Herrings, sardines, anchovies",2017,175644.625986213
"AFS","Other Subsaharan Africa","Herrings, sardines, anchovies",2018,174750.589677007
"AFS","Other Subsaharan Africa","Herrings, sardines, anchovies",2019,173954.913210881
"AFS","Other Subsaharan Africa","Herrings, sardines, anchovies",2020,173564.722335717
"AFS","Other Subsaharan Africa","Herrings, sardines, anchovies",2021,175596.299538913
"AFS","Other Subsaharan Africa","Herrings, sardines, anchovies",2022,188519.809650524
"AFS","Other Subsaharan Africa","Herrings, sardines, anchovies",2023,223965.342722321
"AFS","Other Subsaharan Africa","Herrings, sardines, anchovies",2024,239530.799078206
"AFS","Other Subsaharan Africa","Herrings, sardines, anchovies",2025,226423.5980372
"AFS","Other Subsaharan Africa","Herrings, sardines, anchovies",2026,236376.23734512
"AFS","Other Subsaharan Africa","Herrings, sardines, anchovies",2027,227443.246002251
"AFS","Other Subsaharan Africa","Herrings, sardines, anchovies",2028,234107.486822403
"AFS","Other Subsaharan Africa","Herrings, sardines, anchovies",2029,227911.648690677
"AFS","Other Subsaharan Africa","Herrings, sardines, anchovies",2030,232458.354728404
